date,pred_close
2021-07-06,3742.492751214235
2021-07-07,3713.7905891375067
2021-07-08,3790.336446745155
2021-07-09,3940.30994026679
2021-07-12,3890.027933527012
2021-07-13,4012.1968206877823
2021-07-14,4144.948928825789
2021-07-15,4089.0691179836704
2021-07-16,4042.568038086963
2021-07-19,4066.471718677677
2021-07-20,3965.93400287444
2021-07-22,4038.2297409150733
2021-07-23,4021.835126838711
2021-07-26,4135.695749451772
2021-07-27,4174.115436184076
2021-07-28,4342.864086707814
2021-07-29,4405.807532202279
2021-07-30,4308.790155328872
2021-08-02,4275.261444901325
2021-08-03,4275.288501366196
2021-08-04,4302.251822477218
2021-08-05,4398.299965400416
2021-08-06,4402.755901015225
2021-08-09,4471.813424172159
2021-08-10,4508.58122044892
2021-08-11,4436.002784725114
2021-08-12,4693.095644975213
2021-08-13,4633.773633352906
2021-08-16,4610.058714383153
2021-08-17,4593.436548674444
2021-08-18,4523.084904782847
2021-08-20,4423.757483356891
2021-08-23,4419.966358056058
2021-08-24,4574.199034571572
2021-08-25,4710.439508768741
2021-08-26,4727.003320469547
2021-08-27,4769.124993694373
2021-08-30,4732.52071581081
2021-08-31,4706.811184282498
2021-09-01,4654.226295699578
2021-09-02,4713.980588549657
2021-09-03,4733.799387672796
2021-09-06,4814.13700252642
2021-09-07,4750.142827285802
2021-09-08,4715.688300090161
2021-09-09,4782.952823219093
2021-09-13,4847.873150980206
2021-09-14,4830.491682487473
2021-09-15,4858.948614719289
2021-09-16,4817.4703412216395
2021-09-17,4747.647550627364
2021-09-20,4719.873445482991
2021-09-21,4681.140575452299
2021-09-22,4683.069813079529
2021-09-23,4700.461310726769
2021-09-24,4717.087160400545
2021-09-27,4576.461514518166
2021-09-28,4585.045236094611
2021-09-29,4540.520779226228
2021-09-30,4548.816799494594
2021-10-01,4514.581803681443
2021-10-04,4619.723014235818
2021-10-05,4698.610137170238
2021-10-06,4652.238620016054
