date,pred_close
2021-07-06,30323.132167905947
2021-07-07,30883.278632637688
2021-07-08,30593.425339961806
2021-07-09,31397.16317636305
2021-07-12,33096.75222840595
2021-07-13,32807.0048780958
2021-07-14,32846.417513986285
2021-07-15,32972.764803518854
2021-07-16,33086.896238727495
2021-07-19,33008.103938489534
2021-07-20,32388.241307358505
2021-07-22,33083.41538045683
2021-07-23,33451.95590364353
2021-07-26,33066.09688884307
2021-07-27,32564.846245529618
2021-07-28,31884.93660993681
2021-07-29,31634.770894059548
2021-07-30,31523.776394481403
2021-08-02,32312.272605497365
2021-08-03,32934.7933433335
2021-08-04,32861.69203547416
2021-08-05,32744.05616888927
2021-08-06,32661.679378108063
2021-08-09,32480.022889222637
2021-08-10,32130.243487482123
2021-08-11,32958.05977032099
2021-08-12,32123.198286020288
2021-08-13,31115.57992320451
2021-08-16,30410.19367576347
2021-08-17,30628.276706598
2021-08-18,30804.32425678057
2021-08-20,30974.669741088717
2021-08-23,30732.49396083796
2021-08-24,31243.780088949003
2021-08-25,31087.283163663782
2021-08-26,30606.673033832103
2021-08-27,30887.65127889213
2021-08-30,31505.75357962585
2021-08-31,31429.059753816342
2021-09-01,31981.870660103683
2021-09-02,32013.653205169147
2021-09-03,32438.10180772878
2021-09-06,32141.932845640833
2021-09-07,32080.988422624258
2021-09-08,31811.520115355725
2021-09-09,32020.459543783716
2021-09-13,31890.635835041438
2021-09-14,32719.252437722396
2021-09-15,32652.037989169745
2021-09-16,33047.53746956484
2021-09-17,33320.32536194733
2021-09-20,32650.934124804342
2021-09-21,32439.99437832222
2021-09-22,33292.54823702351
2021-09-23,33127.88232600242
2021-09-24,33851.33878341552
2021-09-27,32847.991427306704
2021-09-28,32834.536597780476
2021-09-29,32482.907670827204
2021-09-30,31782.64342967294
2021-10-01,32270.277104051005
2021-10-04,33130.38892128086
2021-10-05,33745.14497282166
2021-10-06,33844.110663036765
