date,pred_close
2021-07-06,1761.6039487936887
2021-07-07,1726.5775884779653
2021-07-08,1726.3907000130134
2021-07-09,1721.7970152569721
2021-07-12,1720.1581617574504
2021-07-13,1726.0605396437334
2021-07-14,1710.4140587276777
2021-07-15,1700.423753196359
2021-07-16,1695.5272348787103
2021-07-19,1680.0880005840052
2021-07-20,1669.5306922119898
2021-07-22,1704.2889828009377
2021-07-23,1700.997093561435
2021-07-26,1720.8009663483117
2021-07-27,1726.458364010119
2021-07-28,1719.6986836166573
2021-07-29,1737.9488541784976
2021-07-30,1719.628762097719
2021-08-02,1773.377968856625
2021-08-03,1841.9354384787946
2021-08-04,1798.2035371004752
2021-08-05,1798.2957322541467
2021-08-06,1790.5711486243904
2021-08-09,1800.1846081637987
2021-08-10,1805.3509858262196
2021-08-11,1789.1922418037564
2021-08-12,1822.2371186341977
2021-08-13,1837.8702838962497
2021-08-16,1837.344681976291
2021-08-17,1874.7628979779442
2021-08-18,1874.8902236152455
2021-08-20,1871.7220349411286
2021-08-23,1869.0878106451291
2021-08-24,1872.1579601876153
2021-08-25,1827.3542706935268
2021-08-26,1815.9379226147294
2021-08-27,1819.3792248892428
2021-08-30,1877.2646057574875
2021-08-31,1918.3406516985058
2021-09-01,1943.5731026785647
2021-09-02,1965.4290377933928
2021-09-03,2019.9510245616848
2021-09-06,2020.5352457056815
2021-09-07,2032.1005833893396
2021-09-08,2057.730891139404
2021-09-09,2034.8447088872074
2021-09-13,2032.650344530337
2021-09-14,2052.586524687851
2021-09-15,2117.0811374617815
2021-09-16,2106.4710665037637
2021-09-17,2101.7575989799034
2021-09-20,2077.9968423598066
2021-09-21,2088.256355540144
2021-09-22,2077.982418029913
2021-09-23,2104.918775792623
2021-09-24,2096.3942278225522
2021-09-27,2092.349235148701
2021-09-28,2131.512213479059
2021-09-29,2147.7938128541655
2021-09-30,2162.7272452227044
2021-10-01,2157.4679105729174
2021-10-04,2155.569660910056
2021-10-05,2192.9535658335953
2021-10-06,2145.9617213240836
