date,pred_close
2021-07-06,37.63119807538018
2021-07-07,37.87683993555832
2021-07-08,37.0691151631698
2021-07-09,36.78241396151633
2021-07-12,36.95279407478247
2021-07-13,36.93558357730931
2021-07-14,36.9075784458503
2021-07-15,36.5281521531293
2021-07-16,36.657893055986406
2021-07-19,36.95983926242791
2021-07-20,35.8008937793312
2021-07-22,36.17893247100012
2021-07-23,36.52281786682278
2021-07-26,36.10553373690066
2021-07-27,35.94251700574716
2021-07-28,35.571793602818964
2021-07-29,38.02344634090089
2021-07-30,36.854421369801194
2021-08-02,36.851173675558464
2021-08-03,37.26329683817437
2021-08-04,36.6051805406158
2021-08-05,36.121100455344056
2021-08-06,36.03294215535575
2021-08-09,35.63872317863659
2021-08-10,34.652725959975186
2021-08-11,34.643590851075835
2021-08-12,34.981085908928456
2021-08-13,34.99157997136691
2021-08-16,35.02926215840412
2021-08-17,34.32700533679696
2021-08-18,34.67380847151686
2021-08-20,33.53978464643859
2021-08-23,32.91819559922911
2021-08-24,33.41371295712737
2021-08-25,33.48306516783507
2021-08-26,33.54063268629096
2021-08-27,34.10720932461051
2021-08-30,34.79225196588351
2021-08-31,35.28770202150775
2021-09-01,35.3277420962837
2021-09-02,35.22376279909094
2021-09-03,35.35415161469666
2021-09-06,35.098707657628914
2021-09-07,34.75482844525684
2021-09-08,34.9785919993647
2021-09-09,34.85843178130707
2021-09-13,34.63469040329619
2021-09-14,34.517007521903935
2021-09-15,34.965175531235325
2021-09-16,36.656642287601116
2021-09-17,35.897215140323354
2021-09-20,34.62149687093661
2021-09-21,34.83915371604952
2021-09-22,35.026183874317105
2021-09-23,34.940577427141136
2021-09-24,34.522146428229824
2021-09-27,34.656294833489824
2021-09-28,35.05865559764751
2021-09-29,36.27080733688196
2021-09-30,36.26667919388279
2021-10-01,36.557183704901014
2021-10-04,37.493635045432484
2021-10-05,37.11737472819295
2021-10-06,36.46707021580287
