date,pred_close
2021-07-06,3271.2688580655413
2021-07-07,3274.2590694234027
2021-07-08,3249.758205995274
2021-07-09,3211.7549437494063
2021-07-12,3196.5990044733767
2021-07-13,3189.2055169437926
2021-07-14,3215.697634728456
2021-07-15,3202.0987197288196
2021-07-16,3194.1609948792684
2021-07-19,3185.766248740982
2021-07-20,3202.67045774886
2021-07-22,3217.841124526475
2021-07-23,3210.421778676123
2021-07-26,3200.692645028035
2021-07-27,3185.3475331342233
2021-07-28,3195.2594291267433
2021-07-29,3195.775435794026
2021-07-30,3168.552757131907
2021-08-02,3222.1588817228817
2021-08-03,3281.352076689725
2021-08-04,3275.547058299763
2021-08-05,3283.68778722606
2021-08-06,3312.4347862268883
2021-08-09,3321.607274293071
2021-08-10,3332.6421005927987
2021-08-11,3347.6838452368156
2021-08-12,3348.2663685929483
2021-08-13,3459.3752555860715
2021-08-16,3464.9701684708275
2021-08-17,3550.678184990169
2021-08-18,3561.024456471298
2021-08-20,3553.4510432660286
2021-08-23,3636.9216580911248
2021-08-24,3613.813250706128
2021-08-25,3667.1156540564984
2021-08-26,3657.0269861257143
2021-08-27,3717.0835358772206
2021-08-30,3709.6550572429383
2021-08-31,3799.936016149755
2021-09-01,3714.567886938082
2021-09-02,3831.373237685483
2021-09-03,3835.079067950632
2021-09-06,3847.5125175540766
2021-09-07,3822.408593484561
2021-09-08,3777.863264504318
2021-09-09,3792.7560942606465
2021-09-13,3842.3448599331186
2021-09-14,3880.249692243776
2021-09-15,3951.175117561102
2021-09-16,3905.8516162982464
2021-09-17,3826.4708529551312
2021-09-20,3823.78433470078
2021-09-21,3860.648320336515
2021-09-22,3859.2513462555116
2021-09-23,3871.3492933438115
2021-09-24,3880.7555143367713
2021-09-27,3834.754264107778
2021-09-28,3773.675384308232
2021-09-29,3793.1532312632426
2021-09-30,3777.276299956204
2021-10-01,3729.00451195213
2021-10-04,3778.3250401691316
2021-10-05,3839.6058831550995
2021-10-06,3813.10197093621
