date,pred_close
2021-07-06,521.7778580797103
2021-07-07,521.5462249309008
2021-07-08,515.0976593514514
2021-07-09,518.253745289313
2021-07-12,517.369809731863
2021-07-13,518.0986780860574
2021-07-14,513.6025618078079
2021-07-15,514.3740221689105
2021-07-16,512.3608047784244
2021-07-19,506.46792060638035
2021-07-20,491.5306406347957
2021-07-22,494.54553955444305
2021-07-23,499.5627941228878
2021-07-26,492.8709963403852
2021-07-27,483.8543983732839
2021-07-28,480.28017212957513
2021-07-29,488.5874112409535
2021-07-30,475.01731006685844
2021-08-02,526.1826472065706
2021-08-03,517.6982702885001
2021-08-04,515.9914256964327
2021-08-05,538.1179019990931
2021-08-06,525.3160335290049
2021-08-09,521.390574449112
2021-08-10,510.0772469608279
2021-08-11,501.4522656095302
2021-08-12,511.93152011206945
2021-08-13,503.62972147554564
2021-08-16,501.7168744778903
2021-08-17,510.3746689747697
2021-08-18,505.642822943447
2021-08-20,487.37528497703283
2021-08-23,479.33297277449253
2021-08-24,509.83267307114005
2021-08-25,512.2693613260014
2021-08-26,532.2144912893112
2021-08-27,523.4974565788172
2021-08-30,546.5524127745999
2021-08-31,553.4036602822282
2021-09-01,568.2371091603632
2021-09-02,581.4022867553194
2021-09-03,571.2120711125912
2021-09-06,570.3703156083421
2021-09-07,575.0974795799883
2021-09-08,576.2469686927938
2021-09-09,566.8710428516245
2021-09-13,585.9581101878077
2021-09-14,581.293040500104
2021-09-15,579.9798974899732
2021-09-16,609.9118236121634
2021-09-17,606.960806687954
2021-09-20,588.1871309445106
2021-09-21,578.6600512856917
2021-09-22,570.6708814389802
2021-09-23,585.9598866095497
2021-09-24,575.8858881364591
2021-09-27,571.6535876901978
2021-09-28,555.2912051097763
2021-09-29,574.1635959297505
2021-09-30,564.8294771585049
2021-10-01,558.3761769850397
2021-10-04,564.0505042580323
2021-10-05,558.8658344536168
2021-10-06,561.215993670451
