date,pred_close
2021-07-06,1029.7157824769
2021-07-07,1043.4718759127302
2021-07-08,1046.752696744266
2021-07-09,1040.151785189967
2021-07-12,1048.5677263192667
2021-07-13,1055.6919655715128
2021-07-14,1050.875222398747
2021-07-15,1054.232665426967
2021-07-16,1042.9615930404234
2021-07-19,1016.4760406339321
2021-07-20,983.3269664790123
2021-07-22,992.8533141429954
2021-07-23,986.2234827213819
2021-07-26,980.913132208594
2021-07-27,973.0890584624972
2021-07-28,992.6917309109895
2021-07-29,992.1634111427701
2021-07-30,981.5977159083734
2021-08-02,990.418196080615
2021-08-03,1020.852533182132
2021-08-04,1020.5488911141213
2021-08-05,998.1490273278864
2021-08-06,1028.947120052735
2021-08-09,1043.7033542994445
2021-08-10,1033.3904836305744
2021-08-11,1041.1309339822021
2021-08-12,1036.715848834034
2021-08-13,1025.2317093177426
2021-08-16,1018.931614932785
2021-08-17,999.075549817795
2021-08-18,989.5301781835283
2021-08-20,978.7395475646707
2021-08-23,986.6691432311861
2021-08-24,1005.3418755952983
2021-08-25,1004.7568760100851
2021-08-26,1001.7209807577168
2021-08-27,989.8635210913902
2021-08-30,1008.180769297816
2021-08-31,993.1921608826751
2021-09-01,997.4350446942204
2021-09-02,1010.638788706441
2021-09-03,1005.6881697341737
2021-09-06,991.673764123516
2021-09-07,1001.7458805636808
2021-09-08,1002.6177092230095
2021-09-09,1000.24315546552
2021-09-13,997.0914724436072
2021-09-14,1032.5521765521562
2021-09-15,1057.9747051551003
2021-09-16,1130.82183977324
2021-09-17,1129.0207574000362
2021-09-20,1091.9705575360597
2021-09-21,1136.0412611981112
2021-09-22,1142.2504789300215
2021-09-23,1170.1788062882606
2021-09-24,1161.0124116786305
2021-09-27,1151.0896550394943
2021-09-28,1133.1889162883135
2021-09-29,1121.7794778599982
2021-09-30,1112.4326159448665
2021-10-01,1104.0320252116223
2021-10-04,1118.534652819166
2021-10-05,1171.770888838036
2021-10-06,1131.9183076549414
