date,pred_close
2021-07-06,80604.15780555546
2021-07-07,80824.12813013695
2021-07-08,80489.39921388285
2021-07-09,80013.93731874894
2021-07-12,80233.02018964384
2021-07-13,83203.34132599446
2021-07-14,82773.24905013359
2021-07-15,81502.79882848496
2021-07-16,82237.50365051923
2021-07-19,82179.91173979614
2021-07-20,81681.89319350936
2021-07-22,81576.34292803732
2021-07-23,81174.68029970062
2021-07-26,80909.25100048668
2021-07-27,80167.3478517534
2021-07-28,80019.76950105398
2021-07-29,79635.88531901546
2021-07-30,80162.13501650891
2021-08-02,80465.08354311297
2021-08-03,80861.42595818
2021-08-04,80514.35257384027
2021-08-05,79707.66999352245
2021-08-06,79261.6965675904
2021-08-09,80039.3298839784
2021-08-10,78897.25755026334
2021-08-11,77569.05936077007
2021-08-12,78440.24257555077
2021-08-13,78915.86384771742
2021-08-16,78543.6778142589
2021-08-17,78839.23789192295
2021-08-18,79386.32157499067
2021-08-20,77880.27882774171
2021-08-23,76102.88948513877
2021-08-24,77195.85482012955
2021-08-25,77006.3274548264
2021-08-26,76589.82724624932
2021-08-27,76888.15552074346
2021-08-30,78205.49817208246
2021-08-31,79580.38471369284
2021-09-01,79748.6012920343
2021-09-02,81206.0226771436
2021-09-03,82296.66234997133
2021-09-06,81515.40762476785
2021-09-07,81120.07585535926
2021-09-08,80372.32302103341
2021-09-09,79926.34209946307
2021-09-13,80167.67873365566
2021-09-14,80346.03537525164
2021-09-15,80212.53997150432
2021-09-16,79948.13010271326
2021-09-17,79217.8173311015
2021-09-20,78786.17668099666
2021-09-21,78440.21124159456
2021-09-22,80119.8614943355
2021-09-23,80167.99192753092
2021-09-24,79431.74965095996
2021-09-27,81740.92560000681
2021-09-28,80422.25923997007
2021-09-29,79059.10813027035
2021-09-30,79465.24372456985
2021-10-01,78964.93587302508
2021-10-04,79667.27503332614
2021-10-05,79444.51691151077
2021-10-06,78681.87031864042
