date,pred_close
2021-07-06,388.7069056432044
2021-07-07,392.28636069545246
2021-07-08,389.92766295558954
2021-07-09,389.0199929155018
2021-07-12,387.44624281479224
2021-07-13,387.5236725829864
2021-07-14,399.1026303238595
2021-07-15,402.5689711975287
2021-07-16,409.2819923192999
2021-07-19,412.1939242381816
2021-07-20,404.3173925221926
2021-07-22,403.1101243698562
2021-07-23,397.73553860990836
2021-07-26,389.66524695836574
2021-07-27,380.72002206920064
2021-07-28,381.89272672092847
2021-07-29,382.04969209088824
2021-07-30,386.5155702811118
2021-08-02,389.8586948946404
2021-08-03,389.2013347059466
2021-08-04,385.70871230073317
2021-08-05,383.85812801025287
2021-08-06,383.96426839723244
2021-08-09,381.6138822382965
2021-08-10,378.4624510391888
2021-08-11,371.42807388024977
2021-08-12,374.71280258656054
2021-08-13,370.88850722272826
2021-08-16,367.0237066233195
2021-08-17,367.5591609597311
2021-08-18,369.96706033718823
2021-08-20,356.6501058126801
2021-08-23,333.8706293879133
2021-08-24,348.71347826249547
2021-08-25,347.1245209107301
2021-08-26,342.2363125824095
2021-08-27,346.48225136412805
2021-08-30,355.92241393890424
2021-08-31,357.3104509416958
2021-09-01,354.96115329807793
2021-09-02,359.324242498256
2021-09-03,362.52712958987223
2021-09-06,360.6788558493769
2021-09-07,357.43922932751354
2021-09-08,355.6888533434808
2021-09-09,352.90352316999156
2021-09-13,354.0704377788418
2021-09-14,356.0470124901203
2021-09-15,357.52185496158916
2021-09-16,377.92410668180383
2021-09-17,377.49168436956376
2021-09-20,359.99069678758434
2021-09-21,366.3094449766047
2021-09-22,367.6173923632169
2021-09-23,367.3894765920041
2021-09-24,359.65316463291816
2021-09-27,357.99633163418935
2021-09-28,362.5334599199146
2021-09-29,362.838701292001
2021-09-30,362.8449031282956
2021-10-01,365.5875927092756
2021-10-04,365.29755618494767
2021-10-05,362.05340293998347
2021-10-06,357.0881777747087
