date,pred_close
2021-07-06,628.6054590223213
2021-07-07,626.4786780203914
2021-07-08,621.5291323871365
2021-07-09,612.2074395859563
2021-07-12,627.4353499070394
2021-07-13,627.9162872655965
2021-07-14,631.8955648769249
2021-07-15,623.0738144319745
2021-07-16,626.9013181617366
2021-07-19,625.7696058273186
2021-07-20,602.5357402208148
2021-07-22,635.6592327124209
2021-07-23,644.51337668227
2021-07-26,646.1033502975641
2021-07-27,653.309788401137
2021-07-28,651.6782532099692
2021-07-29,638.5855526096683
2021-07-30,632.1383637558647
2021-08-02,634.1126428419561
2021-08-03,650.0563859722982
2021-08-04,669.0291851143701
2021-08-05,652.1879903263214
2021-08-06,650.6575249495428
2021-08-09,650.8900781718231
2021-08-10,660.1775088797037
2021-08-11,656.7547284195106
2021-08-12,669.3831424001797
2021-08-13,670.8331818732569
2021-08-16,672.004986634382
2021-08-17,676.2560249419851
2021-08-18,678.5914397413997
2021-08-20,666.2010475747517
2021-08-23,679.9485697697577
2021-08-24,667.8903356314464
2021-08-25,655.4343948037364
2021-08-26,653.9994476317378
2021-08-27,656.865595046045
2021-08-30,658.8119344969398
2021-08-31,657.5260180906768
2021-09-01,658.2396010995056
2021-09-02,677.1371176975334
2021-09-03,698.8164076847291
2021-09-06,694.4653208521994
2021-09-07,702.012704218705
2021-09-08,716.6066042338994
2021-09-09,698.1500379617688
2021-09-13,694.5151219316259
2021-09-14,690.5181824649135
2021-09-15,694.4612993944447
2021-09-16,699.3900208670078
2021-09-17,701.9499792371082
2021-09-20,678.9455220060778
2021-09-21,690.039751218624
2021-09-22,687.4940653682517
2021-09-23,684.1245464594376
2021-09-24,674.2301128710625
2021-09-27,663.0337267862512
2021-09-28,666.8235486459073
2021-09-29,672.4323952004776
2021-09-30,671.5329041620465
2021-10-01,667.2883551546242
2021-10-04,676.58841971137
2021-10-05,681.4691559097614
2021-10-06,680.4366281747361
