date,pred_close
2021-07-06,1023.3866952484178
2021-07-07,1021.4943878432706
2021-07-08,1030.930300227429
2021-07-09,1023.7005295094992
2021-07-12,1041.6923792628777
2021-07-13,1030.2349597408775
2021-07-14,1021.9567316151258
2021-07-15,1039.2833584193029
2021-07-16,1076.658782526299
2021-07-19,1093.2486736760873
2021-07-20,1097.2596827075793
2021-07-22,1150.5237467339673
2021-07-23,1144.948111489615
2021-07-26,1161.1356252981893
2021-07-27,1160.534729252592
2021-07-28,1156.809552419771
2021-07-29,1175.1453452285814
2021-07-30,1173.8779136287553
2021-08-02,1185.4075327299943
2021-08-03,1233.5755040950417
2021-08-04,1236.3946218608933
2021-08-05,1216.6924132171255
2021-08-06,1234.243552720624
2021-08-09,1233.9257422944556
2021-08-10,1225.2500767854824
2021-08-11,1238.9441453290328
2021-08-12,1232.223749661885
2021-08-13,1238.8672908310366
2021-08-16,1223.4884760801938
2021-08-17,1225.7239006976808
2021-08-18,1234.4912423635828
2021-08-20,1236.5002623884288
2021-08-23,1264.186085478484
2021-08-24,1264.3711556201945
2021-08-25,1208.1799761406319
2021-08-26,1219.4182296102292
2021-08-27,1230.9005944369246
2021-08-30,1265.906491549763
2021-08-31,1265.0180506724362
2021-09-01,1342.9867277601506
2021-09-02,1392.7724333476458
2021-09-03,1428.090736926931
2021-09-06,1432.029522394373
2021-09-07,1444.7564446311492
2021-09-08,1429.9412092441605
2021-09-09,1454.0448389418352
2021-09-13,1449.303358199933
2021-09-14,1464.35034747036
2021-09-15,1453.8409355992503
2021-09-16,1454.482151704915
2021-09-17,1473.7035461248774
2021-09-20,1406.0566881264776
2021-09-21,1414.472334203261
2021-09-22,1418.7760300267428
2021-09-23,1434.253603348995
2021-09-24,1412.9935133693562
2021-09-27,1386.2995047389759
2021-09-28,1371.4773543572599
2021-09-29,1367.317737764192
2021-09-30,1374.7963816372685
2021-10-01,1358.5101071758138
2021-10-04,1392.5318510525585
2021-10-05,1388.4543527854441
2021-10-06,1371.4276896757412
