date,pred_close
2021-07-06,1202.3999696441576
2021-07-07,1203.020858623522
2021-07-08,1201.039419330034
2021-07-09,1200.2641846412098
2021-07-12,1201.9760927498005
2021-07-13,1200.1040533394862
2021-07-14,1194.1163883422246
2021-07-15,1200.5909590374877
2021-07-16,1194.4301068030154
2021-07-19,1191.047856588445
2021-07-20,1170.8392275179012
2021-07-22,1165.663961321271
2021-07-23,1161.7394235661266
2021-07-26,1157.067135670019
2021-07-27,1143.1877704030803
2021-07-28,1137.2008802108478
2021-07-29,1137.8677655369634
2021-07-30,1186.4493990756403
2021-08-02,1200.936622585735
2021-08-03,1213.695669804559
2021-08-04,1234.1506030827397
2021-08-05,1223.7167981130624
2021-08-06,1199.5038946333052
2021-08-09,1197.059846436263
2021-08-10,1270.717733921136
2021-08-11,1259.0843749298285
2021-08-12,1262.7078116210344
2021-08-13,1269.758468363828
2021-08-16,1262.999743154396
2021-08-17,1250.292143872777
2021-08-18,1228.8387160408893
2021-08-20,1189.3918774699284
2021-08-23,1255.2045505876308
2021-08-24,1300.5632064082167
2021-08-25,1344.666239567841
2021-08-26,1345.028007204113
2021-08-27,1347.2296466587497
2021-08-30,1363.4382017459268
2021-08-31,1347.4613704090086
2021-09-01,1345.4126739890075
2021-09-02,1313.6164964307234
2021-09-03,1322.5175402808245
2021-09-06,1383.7669188029076
2021-09-07,1393.7061001992547
2021-09-08,1382.6266783064082
2021-09-09,1379.0375091428764
2021-09-13,1376.5809937337667
2021-09-14,1460.2703142239222
2021-09-15,1458.1252101915552
2021-09-16,1447.7094113633752
2021-09-17,1456.3443593421828
2021-09-20,1443.9778797823117
2021-09-21,1475.1333095311243
2021-09-22,1522.7266985543276
2021-09-23,1510.7174283088912
2021-09-24,1464.997183489602
2021-09-27,1461.4131561015215
2021-09-28,1490.354309026062
2021-09-29,1485.95542887144
2021-09-30,1479.6594474806807
2021-10-01,1471.5749056338773
2021-10-04,1497.8120962069106
2021-10-05,1492.581869107028
2021-10-06,1455.0811028872206
