date,pred_close
2021-07-06,757.850466596504
2021-07-07,763.3912334906792
2021-07-08,754.5958129896482
2021-07-09,747.6254784242082
2021-07-12,752.9706450994495
2021-07-13,770.6882814033896
2021-07-14,770.3689215301856
2021-07-15,773.8686996420417
2021-07-16,770.9155759309227
2021-07-19,755.3199936742658
2021-07-20,746.2608990633
2021-07-22,747.528097635152
2021-07-23,755.7505101422927
2021-07-26,755.1081197806354
2021-07-27,732.4223238500751
2021-07-28,722.6137096946846
2021-07-29,718.3524852941456
2021-07-30,710.022045179096
2021-08-02,720.9440635094724
2021-08-03,737.7395269899479
2021-08-04,753.6146881882836
2021-08-05,748.8583962034926
2021-08-06,743.649631549166
2021-08-09,755.4683673123241
2021-08-10,760.7883703319656
2021-08-11,759.0808344153835
2021-08-12,758.3689285686633
2021-08-13,760.3375649317659
2021-08-16,761.0755435362082
2021-08-17,757.8840795825065
2021-08-18,751.6688477483888
2021-08-20,739.6295599694399
2021-08-23,735.2312402504955
2021-08-24,746.2142851962133
2021-08-25,739.1891909094328
2021-08-26,746.518816920715
2021-08-27,752.4266568809222
2021-08-30,782.6631196023825
2021-08-31,786.2884325952773
2021-09-01,798.6135611485107
2021-09-02,802.3377255664093
2021-09-03,799.6895835947666
2021-09-06,800.9319978346279
2021-09-07,787.535833079531
2021-09-08,796.1572771128863
2021-09-09,789.490482467657
2021-09-13,787.7748972951895
2021-09-14,793.8959164429486
2021-09-15,792.1598569870395
2021-09-16,801.7357925643029
2021-09-17,809.8242951855493
2021-09-20,794.394462189722
2021-09-21,793.7972641769923
2021-09-22,789.0438032015037
2021-09-23,813.2221727030832
2021-09-24,797.5519791885146
2021-09-27,797.5886010881018
2021-09-28,788.6518767568764
2021-09-29,780.6352326408042
2021-09-30,767.8596534293957
2021-10-01,768.0970512272969
2021-10-04,780.785218230396
2021-10-05,782.6756831094269
2021-10-06,778.6063381653528
